year,state,abbr,class,race_type,round,caption,D_votes,R_votes,T_votes,D_share,R_share,D_candidate,R_candidate,winner,winner_party,runner_up,top_third_party_share,top_third_party,third_party_votes,total_votes,third_party_results,D_delta,R_delta,total_delta,sen_margin,sen_margin_delta,national_margin,national_margin_delta,relative_margin,relative_margin_delta,third_party_share,third_party_national_share,third_party_relative_share,two_party_margin,two_party_margin_delta,two_party_national_margin,two_party_national_margin_delta,two_party_relative_margin,two_party_relative_margin_delta,color,sen_margin_str,sen_margin_delta_str,national_margin_str,national_margin_delta_str,relative_margin_str,relative_margin_delta_str,top_third_party_share_str,third_party_share_str,third_party_national_share_str,third_party_relative_share_str,two_party_margin_str,two_party_margin_delta_str,two_party_national_margin_str,two_party_national_margin_delta_str,two_party_relative_margin_str,two_party_relative_margin_delta_str,top_third_party_votes,special_case_notes,source_url,results_json
1976,Maine,ME-AL,I,regular,Gen,,292704,193489,0,0.6020325261778758,0.39796747382212416,EDMUND S. MUSKIE,ROBERT A. G. MONKS,EDMUND S. MUSKIE,D,,0.0,None,0,486193,{},0,0,0,0.204065052356,0,0.122276175689,0,0.081788876666,0,0.0,0.0391542718118077,-0.0391542718118077,0.20406505235575173,0.0,0.1283784434759418,0.0,0.07568660887980994,0.0,deepskyblue,D+20.4,0,D+12.2,0,D+8.2,0,0.00%,0.00%,3.92%,-3.92%,D+20.4,0,D+12.8,0,D+7.6,0,0,,,"{""ROBERT A. G. MONKS"": {""votes"": 193489, ""party"": ""REPUBLICAN"", ""pct"": 0.39796747382212416}, ""EDMUND S. MUSKIE"": {""votes"": 292704, ""party"": ""DEMOCRAT"", ""pct"": 0.6020325261778758}}"
1976,Michigan,MI,I,regular,Gen,,1831031,1635087,24294,0.5245887877992627,0.46845100234585485,"DONALD W. RIEGLE, JR.",MARVIN L. ESCH,"DONALD W. RIEGLE, JR.",D,,0.0025332253040615265,BETTE JANE ERWIN,24294,3490412,"{""BETTE JANE ERWIN"": {""party"": ""LIBERTARIAN"", ""votes"": 8842, ""pct"": 0.0025332253040615265}, ""THEODORE G. ALBERT"": {""party"": ""HUMAN RIGHTS"", ""votes"": 7281, ""pct"": 0.0020860001627315055}, ""FRANK GIRARD"": {""party"": ""SOCIALIST LABOR"", ""votes"": 2554, ""pct"": 0.0007317187770383553}, ""PAULA L. REIMERS"": {""party"": ""SOCIALIST WORKERS"", ""votes"": 3399, ""pct"": 0.0009738105415635748}, ""PETER A. SIGNORELLI"": {""party"": ""U.S. LABOR"", ""votes"": 2218, ""pct"": 0.0006354550694874989}}",0,0,0,0.056137785453,0,0.122276175689,0,-0.066138390236,0,0.006960209854882461,0.0391542718118077,-0.03219406195692524,0.056531254850527304,0.0,0.1283784434759418,0.0,-0.07184718862541449,0.0,deepskyblue,D+5.6,0,D+12.2,0,R+6.6,0,0.25%,0.70%,3.92%,-3.22%,D+5.7,0,D+12.8,0,R+7.2,0,8842,,,"{""BETTE JANE ERWIN"": {""votes"": 8842, ""party"": ""LIBERTARIAN"", ""pct"": 0.0025332253040615265}, ""THEODORE G. ALBERT"": {""votes"": 7281, ""party"": ""HUMAN RIGHTS"", ""pct"": 0.0020860001627315055}, ""MARVIN L. ESCH"": {""votes"": 1635087, ""party"": ""REPUBLICAN"", ""pct"": 0.46845100234585485}, ""DONALD W. RIEGLE, JR."": {""votes"": 1831031, ""party"": ""DEMOCRAT"", ""pct"": 0.5245887877992627}, ""FRANK GIRARD"": {""votes"": 2554, ""party"": ""SOCIALIST LABOR"", ""pct"": 0.0007317187770383553}, ""PAULA L. REIMERS"": {""votes"": 3399, ""party"": ""SOCIALIST WORKERS"", ""pct"": 0.0009738105415635748}, ""PETER A. SIGNORELLI"": {""votes"": 2218, ""party"": ""U.S. LABOR"", ""pct"": 0.0006354550694874989}}"
1976,Minnesota,MN,I,regular,Gen,,1290736,478602,142682,0.6750640683674857,0.250312235227665,HUBERT H. HUMPHREY,JERRY BREKKE,HUBERT H. HUMPHREY,D,,0.06569596552337319,PAUL HELM,142682,1912020,"{""ROBIN E. MILLER"": {""party"": ""LIBERTARIAN"", ""votes"": 5476, ""pct"": 0.0028639867783809793}, ""BILL PETERSON"": {""party"": ""SOCIALIST WORKERS"", ""votes"": 9380, ""pct"": 0.00490580642461899}, ""MATT SAVOLA"": {""party"": ""COMMUNIST"", ""votes"": 2214, ""pct"": 0.0011579376784761665}, ""PAUL HELM"": {""party"": ""AMERICAN"", ""votes"": 125612, ""pct"": 0.06569596552337319}}",0,0,0,0.424751833140,0,0.122276175689,0,0.302475657450,0,0.07462369640484932,0.0391542718118077,0.03546942459304162,0.45900444120908496,0.0,0.1283784434759418,0.0,0.33062599773314316,0.0,deepskyblue,D+42.5,0,D+12.2,0,D+30.2,0,6.57%,7.46%,3.92%,3.55%,D+45.9,0,D+12.8,0,D+33.1,0,125612,,,"{""ROBIN E. MILLER"": {""votes"": 5476, ""party"": ""LIBERTARIAN"", ""pct"": 0.0028639867783809793}, ""BILL PETERSON"": {""votes"": 9380, ""party"": ""SOCIALIST WORKERS"", ""pct"": 0.00490580642461899}, ""MATT SAVOLA"": {""votes"": 2214, ""party"": ""COMMUNIST"", ""pct"": 0.0011579376784761665}, ""JERRY BREKKE"": {""votes"": 478602, ""party"": ""REPUBLICAN"", ""pct"": 0.250312235227665}, ""PAUL HELM"": {""votes"": 125612, ""party"": ""AMERICAN"", ""pct"": 0.06569596552337319}, ""HUBERT H. HUMPHREY"": {""votes"": 1290736, ""party"": ""DEMOCRAT"", ""pct"": 0.6750640683674857}}"
1976,Missouri,MO,I,regular,Gen,,813571,1090067,10822,0.4249610856325021,0.5693861454404897,WARREN E. HEARNES,JOHN C. DANFORTH,JOHN C. DANFORTH,R,,0.005652768927008138,LAWRENE (RED) PETTY,10822,1914460,"{""LAWRENE (RED) PETTY"": {""party"": ""INDEPENDENT"", ""votes"": 10822, ""pct"": 0.005652768927008138}}",0,0,0,-0.144425059808,0,0.122276175689,0,-0.266701235497,0,0.005652768927008138,0.0391542718118077,-0.03350150288479956,-0.14524610246275815,0.0,0.1283784434759418,0.0,-0.27362454593869995,0.0,red,R+14.4,0,D+12.2,0,R+26.7,0,0.57%,0.57%,3.92%,-3.35%,R+14.5,0,D+12.8,0,R+27.4,0,10822,,,"{""JOHN C. DANFORTH"": {""votes"": 1090067, ""party"": ""REPUBLICAN"", ""pct"": 0.5693861454404897}, ""WARREN E. HEARNES"": {""votes"": 813571, ""party"": ""DEMOCRAT"", ""pct"": 0.4249610856325021}, ""LAWRENE (RED) PETTY"": {""votes"": 10822, ""party"": ""INDEPENDENT"", ""pct"": 0.005652768927008138}}"
1976,Mississippi,MS,I,regular,Gen,,554433,0,0,1.0,0.0,JOHN C. STENNIS,None,JOHN C. STENNIS,D,,0.0,None,0,554433,{},0,0,0,1.000000000000,0,0.122276175689,0,0.877723824311,0,0.0,0.0391542718118077,-0.0391542718118077,1.0,0.0,0.1283784434759418,0.0,0.8716215565240581,0.0,deepskyblue,D+100.0,0,D+12.2,0,D+87.8,0,0.00%,0.00%,3.92%,-3.92%,D+100.0,0,D+12.8,0,D+87.2,0,0,,,"{""JOHN C. STENNIS"": {""votes"": 554433, ""party"": ""DEMOCRAT"", ""pct"": 1.0}}"
1976,Montana,MT,I,regular,Gen,,206232,115213,0,0.6415778749086157,0.3584221250913842,JOHN MELCHER,STANLEY C. BURGER,JOHN MELCHER,D,,0.0,None,0,321445,{},0,0,0,0.283155749817,0,0.122276175689,0,0.160879574128,0,0.0,0.0391542718118077,-0.0391542718118077,0.2831557498172316,0.0,0.1283784434759418,0.0,0.15477730634128978,0.0,deepskyblue,D+28.3,0,D+12.2,0,D+16.1,0,0.00%,0.00%,3.92%,-3.92%,D+28.3,0,D+12.8,0,D+15.5,0,0,,,"{""STANLEY C. BURGER"": {""votes"": 115213, ""party"": ""REPUBLICAN"", ""pct"": 0.3584221250913842}, ""JOHN MELCHER"": {""votes"": 206232, ""party"": ""DEMOCRAT"", ""pct"": 0.6415778749086157}}"
1976,North Dakota,ND,I,regular,Gen,,175772,103466,3824,0.6209664313825239,0.3655241607845631,QUENTIN N. BURDICK,ROBERT STROUP,QUENTIN N. BURDICK,D,,0.01350940783291293,CLARENCE HAGGARD,3824,283062,"{""CLARENCE HAGGARD"": {""party"": ""AMERICAN"", ""votes"": 3824, ""pct"": 0.01350940783291293}}",0,0,0,0.255442270598,0,0.122276175689,0,0.133166094909,0,0.01350940783291293,0.0391542718118077,-0.02564486397889477,0.2589404020942708,0.0,0.1283784434759418,0.0,0.13056195861832903,0.0,deepskyblue,D+25.5,0,D+12.2,0,D+13.3,0,1.35%,1.35%,3.92%,-2.56%,D+25.9,0,D+12.8,0,D+13.1,0,3824,,,"{""ROBERT STROUP"": {""votes"": 103466, ""party"": ""REPUBLICAN"", ""pct"": 0.3655241607845631}, ""QUENTIN N. BURDICK"": {""votes"": 175772, ""party"": ""DEMOCRAT"", ""pct"": 0.6209664313825239}, ""CLARENCE HAGGARD"": {""votes"": 3824, ""party"": ""AMERICAN"", ""pct"": 0.01350940783291293}}"
1976,Nebraska,NE-AL,I,regular,Gen,,313805,279284,163,0.528905631120325,0.47072188232121487,EDWARD ZORINSKY,JOHN Y. MCCOLLISTER,EDWARD ZORINSKY,D,,0.0002747299051086279,SCATTER,163,593310,"{""SCATTER"": {""party"": ""OTHER"", ""votes"": 163, ""pct"": 0.0002747299051086279}}",0,0,0,0.058183748799,0,0.122276175689,0,-0.064092426890,0,0.0002747299051086279,0.0391542718118077,-0.038879541906699074,0.05820542953924285,0.0,0.1283784434759418,0.0,-0.07017301393669895,0.0,deepskyblue,D+5.8,0,D+12.2,0,R+6.4,0,0.03%,0.03%,3.92%,-3.89%,D+5.8,0,D+12.8,0,R+7.0,0,163,,,"{""SCATTER"": {""votes"": 163, ""party"": ""OTHER"", ""pct"": 0.0002747299051086279}, ""JOHN Y. MCCOLLISTER"": {""votes"": 279284, ""party"": ""REPUBLICAN"", ""pct"": 0.47072188232121487}, ""EDWARD ZORINSKY"": {""votes"": 313805, ""party"": ""DEMOCRAT"", ""pct"": 0.528905631120325}}"
1976,New Jersey,NJ,I,regular,Gen,,1681140,1054508,35742,0.6066053496620829,0.3804978729085405,"HARRISON A. WILLIAMS, JR.",DAVID F. NORCROSS,"HARRISON A. WILLIAMS, JR.",D,,0.007183038114447984,HANNIBAL CUNDARI,35742,2771390,"{""LEIF JOHNSON"": {""party"": ""LABOR"", ""votes"": 6650, ""pct"": 0.002399517931435128}, ""HANNIBAL CUNDARI"": {""party"": ""LIBERTARIAN"", ""votes"": 19907, ""pct"": 0.007183038114447984}, ""BERNARDO S. DOGANIERO"": {""party"": ""SOCIALIST LABOR"", ""votes"": 9185, ""pct"": 0.0033142213834934818}}",0,0,0,0.226107476754,0,0.122276175689,0,0.103831301064,0,0.012896777429376595,0.0391542718118077,-0.026257494382431107,0.22906163366047094,0.0,0.1283784434759418,0.0,0.10068319018452915,0.0,deepskyblue,D+22.6,0,D+12.2,0,D+10.4,0,0.72%,1.29%,3.92%,-2.63%,D+22.9,0,D+12.8,0,D+10.1,0,19907,,,"{""LEIF JOHNSON"": {""votes"": 6650, ""party"": ""LABOR"", ""pct"": 0.002399517931435128}, ""HANNIBAL CUNDARI"": {""votes"": 19907, ""party"": ""LIBERTARIAN"", ""pct"": 0.007183038114447984}, ""HARRISON A. WILLIAMS, JR."": {""votes"": 1681140, ""party"": ""DEMOCRAT"", ""pct"": 0.6066053496620829}, ""BERNARDO S. DOGANIERO"": {""votes"": 9185, ""party"": ""SOCIALIST LABOR"", ""pct"": 0.0033142213834934818}, ""DAVID F. NORCROSS"": {""votes"": 1054508, ""party"": ""REPUBLICAN"", ""pct"": 0.3804978729085405}}"
1976,New Mexico,NM,I,regular,Gen,,176382,234681,1993,0.4270171599008367,0.568157828478463,JOSEPH M. MONTOYA,"HARRISON ""JACK"" SCHMITT","HARRISON ""JACK"" SCHMITT",R,,0.0026316044313603967,ERNESTO B. BORUNDA,1993,413056,"{""ERNESTO B. BORUNDA"": {""party"": ""LA RAZA UNIDA"", ""votes"": 1087, ""pct"": 0.0026316044313603967}, ""MALCOLM \""MATT\"" DILLON"": {""party"": ""AMERICAN"", ""votes"": 906, ""pct"": 0.0021934071893399444}}",0,0,0,-0.141140668578,0,0.122276175689,0,-0.263416844267,0,0.004825011620700341,0.0391542718118077,-0.03432926019110736,-0.14182497573364666,0.0,0.1283784434759418,0.0,-0.27020341920958846,0.0,red,R+14.1,0,D+12.2,0,R+26.3,0,0.26%,0.48%,3.92%,-3.43%,R+14.2,0,D+12.8,0,R+27.0,0,1087,,,"{""ERNESTO B. BORUNDA"": {""votes"": 1087, ""party"": ""LA RAZA UNIDA"", ""pct"": 0.0026316044313603967}, ""JOSEPH M. MONTOYA"": {""votes"": 176382, ""party"": ""DEMOCRAT"", ""pct"": 0.4270171599008367}, ""MALCOLM \""MATT\"" DILLON"": {""votes"": 906, ""party"": ""AMERICAN"", ""pct"": 0.0021934071893399444}, ""HARRISON \""JACK\"" SCHMITT"": {""votes"": 234681, ""party"": ""REPUBLICAN"", ""pct"": 0.568157828478463}}"
